operational_view_date,user_uuid,customer_city,customer_country,order_uuid,parent_order_uuid,platform,fx_rate_loc_to_usd_fxn,list_price_operational,deal_discount_operational,gross_bookings_operational,margin_1_operational,vfm_operational,incentive_promo_code,last_status,gross_bookings_usd,margin_1_usd,vfm_usd,gross_profit_usd
2022-11-05,42379f84-1fd5-40a3-9788-6bfbc797b1b3,Valencia,ES,e3f3ced3-0229-427c-a25e-d57ac86018ff,e3f3ced3-0229-427c-a25e-d57ac86018ff,web,1.08,236.5,0.0,236.5,84.65,47.62,,expired,255.42,91.42,51.43,142.85
2022-11-05,536e89a4-6992-495d-95e3-0cd1400abf4d,Krakow,PL,e115dd03-9b36-419e-b65b-75614d12f614,e115dd03-9b36-419e-b65b-75614d12f614,app,0.25,140.1,0.0,140.1,52.46,35.26,,expired,35.02,13.12,8.82,21.94
2022-11-06,904d7f85-0a50-4903-b561-328c081e431f,Los Angeles,US,74ed804b-0cd4-4ae0-8b5e-eb27c6ce0da0,74ed804b-0cd4-4ae0-8b5e-eb27c6ce0da0,web,1.0,15.35,0.0,15.35,3.76,3.76,,redeemed,15.35,3.76,3.76,7.52
2022-11-07,75613d65-42cc-4a71-9209-4c80041599fe,Marseille,FR,27a0f4bf-49d9-4ece-bc26-e8c306bee2f8,27a0f4bf-49d9-4ece-bc26-e8c306bee2f8,app,1.08,220.28,0.0,220.28,63.11,53.41,,redeemed,237.9,68.16,57.68,125.84
2022-11-08,c5997e8f-3b53-4a78-ade6-a5e660ef9b5b,Birmingham,GB,b99ca58f-b3d4-4a05-a23d-355979f7f444,4489769b-756d-4e57-bac3-5c3bc89c62e1,app,1.27,132.42,0.0,132.42,45.9,28.98,,redeemed,168.17,58.29,36.8,95.09
2022-11-09,e7c0a699-0155-41c7-866e-a93dbfbbf0c7,Berlin,DE,d4b948d2-1edf-418b-ad82-52c29e90e393,d4b948d2-1edf-418b-ad82-52c29e90e393,app,1.08,15.67,0.0,15.67,4.17,2.96,,redeemed,16.92,4.5,3.2,7.7
2022-11-10,db3347eb-53c6-4641-9f23-6ead2be9d4f8,Milan,IT,4b343a63-d4f2-4247-9b78-949c4b141c2f,4b343a63-d4f2-4247-9b78-949c4b141c2f,web,1.08,170.28,0.0,170.28,59.07,34.38,,redeemed,183.9,63.8,37.13,100.93
2022-11-11,f6b37fb9-9899-41fa-a462-3312e82f6202,Barcelona,ES,1e86a5ac-b683-45c0-b849-509372c2e0df,c4a94a9a-e25d-451b-90cd-7690eeb1b172,web,1.08,148.98,0.0,148.98,43.06,35.61,,redeemed,160.9,46.5,38.46,84.96
2022-11-12,84e19081-a514-465c-bf22-eecf5d857319,New York,US,3553638a-64bb-4a78-9658-8762c836b2b6,4a595296-ca01-4987-b4f9-b659af5491f6,app,1.0,47.06,0.0,47.06,14.97,8.71,,expired,47.06,14.97,8.71,23.68
2022-11-14,9706b051-2ed9-4e73-b830-90b40c5607ee,Madrid,ES,5a6ba230-53c4-4f98-8f82-acad525d99bd,e337d249-96ea-45dd-be5c-f95b24b7f331,web,1.08,248.84,0.0,-248.84,-62.66,-50.33,,refunded,-268.75,-67.67,-54.36,-122.03
2022-11-15,93bf9f00-e882-456b-b20b-1a8bcba82d07,Krakow,PL,d92778dc-3d70-4ef4-88be-38d21a063f45,bc5f9d35-7ab8-49fb-8711-b92751a5606b,web,0.25,261.29,51.84,209.45,84.54,68.66,PROMO93,redeemed,52.36,21.14,17.16,38.3
2022-11-16,95867c8b-69c7-4678-8b0d-5497eca2c44c,Houston,US,d7bfe911-40ca-402d-9221-e36692579905,d7bfe911-40ca-402d-9221-e36692579905,web,1.0,82.15,17.66,64.49,22.38,16.62,PROMO89,redeemed,64.49,22.38,16.62,39.0
2022-11-16,450fa25a-cfb8-420e-91b1-97ee3faedad3,Madrid,ES,a980bdcb-594a-4f44-acb4-e71cd96a25a9,a980bdcb-594a-4f44-acb4-e71cd96a25a9,app,1.08,132.53,0.0,-132.53,-28.41,-25.71,,refunded,-143.13,-30.68,-27.77,-58.45
2022-11-16,3cb3c7c1-35d8-4d19-a993-013d8602b181,Los Angeles,US,6e1a41e8-2624-4920-a7ea-6d48b8f9892e,6e1a41e8-2624-4920-a7ea-6d48b8f9892e,web,1.0,240.45,0.0,240.45,77.52,49.07,,unredeemed,240.45,77.52,49.07,126.59
2022-11-20,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,45ed4ebb-a39f-4d58-9d11-c99aba4f5b6b,45ed4ebb-a39f-4d58-9d11-c99aba4f5b6b,web,1.08,142.59,0.0,142.59,46.13,30.31,,redeemed,154.0,49.82,32.73,82.55
2022-11-21,b9c56062-9747-4212-8d3a-5b7a1f404dd1,Chicago,US,7baa2cee-e468-4679-8d2e-9751f4df86cf,7baa2cee-e468-4679-8d2e-9751f4df86cf,app,1.0,183.62,0.0,183.62,44.03,40.25,,unredeemed,183.62,44.03,40.25,84.28
2022-11-22,536e89a4-6992-495d-95e3-0cd1400abf4d,Krakow,PL,9e1a371e-9974-452f-a6a0-80a2395b8381,9e1a371e-9974-452f-a6a0-80a2395b8381,app,0.25,217.75,0.0,217.75,84.36,61.15,,unredeemed,54.44,21.09,15.29,36.38
2022-11-24,1e3a9642-bbf6-4a23-8949-2d528129e279,Manchester,GB,4258b73e-6326-4511-985c-1fd2efd1b08d,7c40a485-e79f-4ea3-9f5f-26011f976399,app,1.27,171.12,0.0,171.12,61.96,49.41,,redeemed,217.32,78.69,62.75,141.44
2022-11-25,1851f014-fb8f-44e0-8d4d-0cc363edbeab,Barcelona,ES,b0c317fd-7df9-46c4-a875-4f657240039a,27fa37bd-ce5c-40b2-b308-b5c42b5e6285,web,1.08,190.76,0.0,190.76,43.81,33.96,,expired,206.02,47.31,36.68,83.99
2022-11-26,5f4ecf4a-990f-4515-ba4d-8fcbef0e6721,Rome,IT,756e64d8-67c8-4a6e-a325-59cd47002d59,756e64d8-67c8-4a6e-a325-59cd47002d59,app,1.08,251.24,0.0,251.24,68.07,61.66,,redeemed,271.34,73.52,66.59,140.11
2022-11-28,536e89a4-6992-495d-95e3-0cd1400abf4d,Krakow,PL,c1d08dbd-3ec7-4863-ba5b-8c97d0ef653c,c1d08dbd-3ec7-4863-ba5b-8c97d0ef653c,app,0.25,97.75,0.0,97.75,31.37,23.24,,expired,24.44,7.84,5.81,13.65
2022-11-28,50865f0b-57cf-4cf8-be9a-a47f402bc46f,Frankfurt,DE,e247ec42-81aa-4c1f-91ed-9fbb26a16875,e247ec42-81aa-4c1f-91ed-9fbb26a16875,app,1.08,54.76,0.0,54.76,16.65,11.32,,unredeemed,59.14,17.98,12.23,30.21
2022-11-28,b4e256a6-e94b-4eb0-afcc-2f3ae1c795cb,Wroclaw,PL,b68f2984-e9c7-407b-9332-81ba08fb735f,b68f2984-e9c7-407b-9332-81ba08fb735f,web,0.25,83.23,0.0,83.23,27.7,25.22,,redeemed,20.81,6.92,6.3,13.22
2022-11-28,0b586175-1bf6-41a7-9d30-6b815463b7e5,Manchester,GB,aabd13d1-e2a7-4d95-8ed1-3e2c00b87fb0,3a98ff06-2032-4ce3-bb17-682f2e4c66cc,app,1.27,25.04,9.87,15.17,4.21,4.26,PROMO23,redeemed,19.27,5.35,5.41,10.76
2022-12-01,1851f014-fb8f-44e0-8d4d-0cc363edbeab,Barcelona,ES,2c90a0d9-34db-4424-9801-d319de707a3e,2c90a0d9-34db-4424-9801-d319de707a3e,web,1.08,110.86,0.0,110.86,30.74,20.39,,redeemed,119.73,33.2,22.02,55.22
2022-12-02,abeebb5d-e1eb-49ec-bbe8-23a1039b0554,Phoenix,US,0ff2dfdd-f14b-4ccd-a779-bb09e4dec3f8,0ff2dfdd-f14b-4ccd-a779-bb09e4dec3f8,touch,1.0,269.51,0.0,269.51,107.16,55.79,,redeemed,269.51,107.16,55.79,162.95
2022-12-03,a2c52a76-5a91-4baa-84be-416be7db989c,Paris,FR,bf454858-d8ab-41be-867b-2391da682d5f,bf454858-d8ab-41be-867b-2391da682d5f,app,1.08,173.65,31.6,142.05,38.85,34.12,PROMO59,expired,153.41,41.96,36.85,78.81
2022-12-04,c573d09f-27ac-48e1-b2c8-5592dffa22b9,Phoenix,US,9f94355e-ce36-493b-9910-35785358845d,8fadf7c4-1d07-49a0-b357-10d7a6920fa6,touch,1.0,219.54,0.0,219.54,86.41,55.63,,unredeemed,219.54,86.41,55.63,142.04
2022-12-05,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,3f618ac9-ff12-4c87-a80e-691c2a4cdb09,de57850c-afb6-4d58-8571-fb2aa5a45ba4,app,1.08,103.21,0.0,103.21,32.7,20.39,,redeemed,111.47,35.32,22.02,57.34
2022-12-07,c04af2d4-2965-45cf-b2c5-d1f6cd98c2c1,Manchester,GB,b5181ffa-9e5c-477f-bb33-f4b6457d877c,b5181ffa-9e5c-477f-bb33-f4b6457d877c,web,1.27,83.45,18.82,64.63,22.95,13.84,PROMO74,redeemed,82.08,29.15,17.58,46.73
2022-12-08,5288dd65-c90d-4e14-bc96-369d06f63437,Manchester,GB,f6fd1650-8d7d-42d8-bb98-32861208d176,ef0aaf50-d0c5-44d3-b4c3-e299dfface9f,app,1.27,95.68,18.29,77.39,24.68,25.12,PROMO45,redeemed,98.29,31.34,31.9,63.24
2022-12-11,2d62e63f-0e25-4d4d-b1c5-90f114d7b366,Barcelona,ES,37459a27-fe05-42d3-95b8-3b99eb956253,72357dbd-5c97-4937-a408-c73f4ac5181f,touch,1.08,89.62,27.12,62.5,24.46,15.47,PROMO13,unredeemed,67.5,26.42,16.71,43.13
2022-12-11,f5d207a6-ca37-4e20-bff8-7c2d5a4767a5,Manchester,GB,edcdcd1e-a30c-456a-a48d-1bc9b8305b96,edcdcd1e-a30c-456a-a48d-1bc9b8305b96,app,1.27,241.54,0.0,241.54,81.7,68.28,,unredeemed,306.76,103.76,86.72,190.48
2022-12-15,aa81f0e5-484e-4ee7-b637-f1dde7ff22c0,Birmingham,GB,cb198b84-fa5b-4b0b-9004-31cb30c7ba63,cb198b84-fa5b-4b0b-9004-31cb30c7ba63,web,1.27,16.78,2.85,13.93,4.45,2.9,PROMO35,redeemed,17.69,5.65,3.68,9.33
2022-12-17,2fe6c97c-6001-49b1-9247-354cad0e340e,Rome,IT,a8f1aa1b-f078-481c-90b7-40e7a2f7ca4a,a8f1aa1b-f078-481c-90b7-40e7a2f7ca4a,app,1.08,47.1,0.0,47.1,18.68,13.77,,redeemed,50.87,20.17,14.87,35.04
2022-12-17,1e3a9642-bbf6-4a23-8949-2d528129e279,Manchester,GB,cffecbb1-5995-4185-b6c7-ceca6ebff431,cffecbb1-5995-4185-b6c7-ceca6ebff431,app,1.27,156.78,0.0,156.78,42.56,25.5,,redeemed,199.11,54.05,32.38,86.43
2022-12-17,4652674f-16c2-4780-b5df-ff7911f1d366,Manchester,GB,8546f7c4-a569-4b28-bc12-0602e093534a,8c72ca3f-e335-4453-b9d1-1190257603df,web,1.27,255.22,0.0,255.22,66.38,56.59,,redeemed,324.13,84.3,71.87,156.17
2022-12-20,ad6eae96-4f56-4087-b99d-a9867ebb57ae,Leeds,GB,fdd78473-6030-4cf5-8a32-e9c9aa905f97,fdd78473-6030-4cf5-8a32-e9c9aa905f97,web,1.27,156.23,47.63,108.6,43.27,25.01,PROMO37,redeemed,137.92,54.95,31.76,86.71
2022-12-22,4db308a5-f7ea-4928-9d62-8b929e41ce39,Phoenix,US,19aeb1d2-decd-4784-b347-6e387fe2b33b,19aeb1d2-decd-4784-b347-6e387fe2b33b,app,1.0,15.55,0.0,15.55,3.78,2.51,,unredeemed,15.55,3.78,2.51,6.29
2022-12-23,eb314b59-f34b-4713-813c-992f36b28fe1,Houston,US,0c4507e3-b62f-4b30-a141-86142f48c23a,0c4507e3-b62f-4b30-a141-86142f48c23a,web,1.0,236.46,0.0,236.46,58.72,51.45,,redeemed,236.46,58.72,51.45,110.17
2022-12-23,10c786ac-a886-4f80-83da-5b61f5a106ad,Milan,IT,1f417b2a-2b74-4915-99b4-6b78d7ac036b,1f417b2a-2b74-4915-99b4-6b78d7ac036b,app,1.08,192.99,0.0,192.99,57.41,39.57,,redeemed,208.43,62.0,42.74,104.74
2022-12-29,721376b1-3b75-4d10-aca6-d7bf3b85071a,Marseille,FR,0d7b705f-5954-4263-9dc3-ee0355bf3fff,0d7b705f-5954-4263-9dc3-ee0355bf3fff,app,1.08,106.61,0.0,106.61,38.51,32.78,,unredeemed,115.14,41.59,35.4,76.99
2023-01-03,92850562-9802-4ccb-acfc-f7d169d6711c,Chicago,US,17f828fa-ec19-4a61-a254-699835e9a27e,17f828fa-ec19-4a61-a254-699835e9a27e,app,1.0,140.76,14.41,-126.35,-39.84,-33.57,PROMO95,refunded,-126.35,-39.84,-33.57,-73.41
2023-01-03,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,3d75f0b4-f01e-44fd-88b3-2ca8036829d9,3d75f0b4-f01e-44fd-88b3-2ca8036829d9,web,1.08,50.45,0.0,50.45,13.46,9.82,,expired,54.49,14.54,10.61,25.15
2023-01-03,d53d7df5-30ed-478a-90e2-3ff7729abf4c,Phoenix,US,a1aa33f6-1cae-45b2-8204-cd6cb2625bbc,a1aa33f6-1cae-45b2-8204-cd6cb2625bbc,app,1.0,75.04,0.0,75.04,22.47,19.94,,unredeemed,75.04,22.47,19.94,42.41
2023-01-04,64261a01-c218-4e8e-967e-e822b1b5a04b,Manchester,GB,513a4dc5-0f3f-49f2-8241-527fecb771c7,513a4dc5-0f3f-49f2-8241-527fecb771c7,web,1.27,154.46,0.0,154.46,51.98,30.24,,redeemed,196.16,66.01,38.4,104.41
2023-01-05,75613d65-42cc-4a71-9209-4c80041599fe,Marseille,FR,f3d49218-b566-40aa-8d97-a0fe2f4afe1a,f3d49218-b566-40aa-8d97-a0fe2f4afe1a,web,1.08,247.41,0.0,247.41,64.83,47.77,,expired,267.2,70.02,51.59,121.61
2023-01-08,eb314b59-f34b-4713-813c-992f36b28fe1,Houston,US,0b820816-c249-436e-8401-bfc52c962113,0b820816-c249-436e-8401-bfc52c962113,web,1.0,145.39,45.57,99.82,30.2,15.99,PROMO43,unredeemed,99.82,30.2,15.99,46.19
2023-01-08,f0295852-527a-49af-b02e-3830584b3d72,New York,US,b5115f49-90ae-42dd-9b0a-418be45afd1e,b5115f49-90ae-42dd-9b0a-418be45afd1e,app,1.0,66.71,0.0,-66.71,-20.91,-17.86,,refunded,-66.71,-20.91,-17.86,-38.77
2023-01-08,3f6a482a-509e-4edb-8fd6-2167ca323646,Valencia,ES,3d809980-daa3-4364-a7c5-71c39bb33d4e,3d809980-daa3-4364-a7c5-71c39bb33d4e,web,1.08,139.85,0.0,139.85,35.23,33.6,,unredeemed,151.04,38.05,36.29,74.34
2023-01-10,93bf9f00-e882-456b-b20b-1a8bcba82d07,Krakow,PL,c838c501-6582-4a04-b5c8-87b643103122,c838c501-6582-4a04-b5c8-87b643103122,web,0.25,266.96,34.79,232.17,69.38,57.99,PROMO54,unredeemed,58.04,17.34,14.5,31.84
2023-01-12,eb314b59-f34b-4713-813c-992f36b28fe1,Houston,US,61605bf0-8bd3-49a0-83ab-1e5e117bbc45,61605bf0-8bd3-49a0-83ab-1e5e117bbc45,web,1.0,136.8,0.0,136.8,44.03,34.51,,unredeemed,136.8,44.03,34.51,78.54
2023-01-15,721376b1-3b75-4d10-aca6-d7bf3b85071a,Marseille,FR,095d4478-4548-4e02-8919-291b58a6cbee,095d4478-4548-4e02-8919-291b58a6cbee,app,1.08,182.67,0.0,-182.67,-43.1,-43.97,,refunded,-197.28,-46.55,-47.49,-94.04
2023-01-16,dbf6a500-8db6-4bf7-bb83-2c9bc0d60d47,Chicago,US,bb1ecbc2-1c0d-4bb5-8afc-ae196c158a81,6ead05b2-8792-4f38-815a-af51c45106a0,web,1.0,36.52,0.0,36.52,11.32,9.78,,redeemed,36.52,11.32,9.78,21.1
2023-01-17,50ed3660-b7a6-4520-b9cf-b91a78024873,Phoenix,US,3fa44ab4-b510-438c-9e0b-2d8433c6bcb2,c3363e96-9209-422b-b4a0-18d10b014177,app,1.0,55.25,0.0,55.25,19.32,10.94,,redeemed,55.25,19.32,10.94,30.26
2023-01-17,a4ac1244-8cae-4f87-a76f-a4a26e373683,Warsaw,PL,8669e4cf-cfa9-468f-ad7f-b72f6e25bad9,8669e4cf-cfa9-468f-ad7f-b72f6e25bad9,app,0.25,171.78,0.0,171.78,38.15,28.46,,redeemed,42.94,9.54,7.12,16.66
2023-01-18,42379f84-1fd5-40a3-9788-6bfbc797b1b3,Valencia,ES,3f415c89-755f-40a1-bf96-025b3125f9ba,3f415c89-755f-40a1-bf96-025b3125f9ba,web,1.08,103.77,0.0,103.77,24.31,16.87,,unredeemed,112.07,26.25,18.22,44.47
2023-01-20,50865f0b-57cf-4cf8-be9a-a47f402bc46f,Frankfurt,DE,43e0886e-0a62-4aad-bb80-539904048a18,1e8473d4-e07a-4894-9e5d-a6cbb4ce874f,touch,1.08,159.64,0.0,159.64,64.93,41.33,,unredeemed,172.41,70.12,44.64,114.76
2023-01-20,42379f84-1fd5-40a3-9788-6bfbc797b1b3,Valencia,ES,7e8f8d7a-187f-4d54-bb37-d34367df80c6,7e8f8d7a-187f-4d54-bb37-d34367df80c6,app,1.08,202.55,0.0,202.55,70.8,57.82,,redeemed,218.75,76.46,62.45,138.91
2023-01-20,1851f014-fb8f-44e0-8d4d-0cc363edbeab,Barcelona,ES,55d6cffc-2b0a-4124-bc89-cb527f18ce0b,9193d5fc-2c4d-4f69-a628-72b7512c7313,web,1.08,183.99,0.0,183.99,66.41,38.75,,redeemed,198.71,71.72,41.85,113.57
2023-01-21,904d7f85-0a50-4903-b561-328c081e431f,Los Angeles,US,47f09481-8721-4590-9852-e7f6c65f4a5c,47f09481-8721-4590-9852-e7f6c65f4a5c,web,1.0,221.24,0.0,221.24,80.02,69.18,,redeemed,221.24,80.02,69.18,149.2
2023-01-22,5f4ecf4a-990f-4515-ba4d-8fcbef0e6721,Rome,IT,24d0b595-8ecf-46e8-81b0-003d5e7f0b7b,24d0b595-8ecf-46e8-81b0-003d5e7f0b7b,app,1.08,246.83,0.0,246.83,83.55,81.13,,unredeemed,266.58,90.23,87.62,177.85
2023-01-25,2d62e63f-0e25-4d4d-b1c5-90f114d7b366,Barcelona,ES,f8dd2e96-339d-41ea-a894-75249e91783d,000a3f6d-f4a5-402d-882b-208f717845ac,touch,1.08,136.24,0.0,136.24,34.49,25.17,,unredeemed,147.14,37.25,27.18,64.43
2023-01-25,84e19081-a514-465c-bf22-eecf5d857319,New York,US,f2bef741-e254-4f63-bc75-1aa05b71d790,f2bef741-e254-4f63-bc75-1aa05b71d790,app,1.0,125.49,0.0,125.49,28.44,31.7,,redeemed,125.49,28.44,31.7,60.14
2023-01-26,e9adc87b-7805-4041-8e4c-c380fd5851e0,London,GB,d4c9bfba-e7c2-4a3a-b53b-70e54c835e9b,b5118cdb-6086-4363-96ae-e64033f11e9e,web,1.27,117.91,0.0,-117.91,-34.16,-30.5,,refunded,-149.75,-43.38,-38.74,-82.12
2023-01-30,abeebb5d-e1eb-49ec-bbe8-23a1039b0554,Phoenix,US,ad2f865e-2c3c-48f7-90df-0e4858f6844e,ad2f865e-2c3c-48f7-90df-0e4858f6844e,web,1.0,230.32,67.17,163.15,49.07,33.0,PROMO95,redeemed,163.15,49.07,33.0,82.07
2023-02-01,1f9901c4-42ee-4abb-b82a-aff043cd6a79,Manchester,GB,d9eefa53-2fe0-49db-8e4e-26a2a5eb4bb1,d9eefa53-2fe0-49db-8e4e-26a2a5eb4bb1,web,1.27,263.79,0.0,263.79,70.58,62.24,,expired,335.01,89.64,79.04,168.68
2023-02-02,60bef507-122c-4484-9353-a8b1dd3573cb,Phoenix,US,858dfe4e-9e83-4be1-a0c0-f9d0bb3f0f48,3b386b34-0cb9-4c7a-9253-0fabec6a58f2,web,1.0,110.06,42.46,67.6,20.42,14.2,PROMO68,unredeemed,67.6,20.42,14.2,34.62
2023-02-03,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,43dd4215-7c3a-4654-8f9a-4e1833317dd5,43dd4215-7c3a-4654-8f9a-4e1833317dd5,app,1.08,121.56,44.39,77.17,23.92,16.66,PROMO21,unredeemed,83.34,25.83,17.99,43.82
2023-02-04,50ed3660-b7a6-4520-b9cf-b91a78024873,Phoenix,US,e7926a6b-9142-4d4b-924a-6d65dedcabd6,e7926a6b-9142-4d4b-924a-6d65dedcabd6,web,1.0,138.76,0.0,-138.76,-44.6,-32.26,,refunded,-138.76,-44.6,-32.26,-76.86
2023-02-04,a620859b-9297-428a-bc2c-a0b11d7a0c01,Valencia,ES,d6257e88-d485-4f51-a657-7012785d1f42,d6257e88-d485-4f51-a657-7012785d1f42,web,1.08,110.1,0.0,110.1,26.52,22.84,,redeemed,118.91,28.64,24.67,53.31
2023-02-05,92850562-9802-4ccb-acfc-f7d169d6711c,Chicago,US,132c1905-ed20-46d3-9ba3-002dc1fd7a35,132c1905-ed20-46d3-9ba3-002dc1fd7a35,app,1.0,263.64,0.0,-263.64,-92.97,-69.49,,refunded,-263.64,-92.97,-69.49,-162.46
2023-02-06,7775151d-6a12-4646-8ca1-fe02f8a628b7,Naples,IT,cb634787-6e3e-42e9-8d9c-46b3d8d8d818,cb634787-6e3e-42e9-8d9c-46b3d8d8d818,app,1.08,30.76,5.23,25.53,7.4,4.8,PROMO49,redeemed,27.57,7.99,5.18,13.17
2023-02-06,1cd5e383-1623-4886-86d4-235c37c626f8,MARSEILLE,FR,5d9d9861-26d5-48ee-8b26-7088d9d7aa25,5d9d9861-26d5-48ee-8b26-7088d9d7aa25,app,1.08,45.92,0.0,45.92,9.98,7.89,,expired,49.59,10.78,8.52,19.3
2023-02-06,9cb0fdf6-2ee7-4725-982c-032fc031fbcf,Valencia,ES,7bac2fa2-8b7a-4732-a4c0-ff642a1f7da7,7bac2fa2-8b7a-4732-a4c0-ff642a1f7da7,touch,1.08,145.89,0.0,145.89,46.69,25.12,,redeemed,157.56,50.43,27.13,77.56
2023-02-10,c04af2d4-2965-45cf-b2c5-d1f6cd98c2c1,Manchester,GB,2c10906e-0b70-4fbd-813d-65a8fd750599,2c10906e-0b70-4fbd-813d-65a8fd750599,web,1.27,185.77,0.0,185.77,51.82,47.7,,redeemed,235.93,65.81,60.58,126.39
2023-02-10,4f575983-f9f3-4489-b47c-25f61e526323,Berlin,DE,7743624c-7dc1-4cd3-b36c-001fd914610b,7743624c-7dc1-4cd3-b36c-001fd914610b,web,1.08,254.3,0.0,254.3,99.68,69.75,,unredeemed,274.64,107.65,75.33,182.98
2023-02-12,f73151ae-5cd9-47ea-8f28-c27b266d0762,Phoenix,US,06f39c55-8ae5-4562-846c-3f71a2269b9c,06f39c55-8ae5-4562-846c-3f71a2269b9c,web,1.0,100.8,0.0,100.8,33.39,23.75,,redeemed,100.8,33.39,23.75,57.14
2023-02-14,aa81f0e5-484e-4ee7-b637-f1dde7ff22c0,Birmingham,GB,83a07544-88ce-408d-afb4-56c2db15d7a2,83a07544-88ce-408d-afb4-56c2db15d7a2,web,1.27,143.24,47.69,95.55,32.37,24.28,PROMO22,unredeemed,121.35,41.11,30.84,71.95
2023-02-19,2fe6c97c-6001-49b1-9247-354cad0e340e,Rome,IT,e8334a7d-8155-40bd-917d-b3b559ebe04a,e8334a7d-8155-40bd-917d-b3b559ebe04a,app,1.08,208.96,0.0,208.96,62.79,45.67,,redeemed,225.68,67.81,49.32,117.13
2023-02-20,3128b8a3-18e3-407f-b19f-1dba78f93791,Milan,IT,b5c16516-233a-4431-a33a-30dce10595ec,b5c16516-233a-4431-a33a-30dce10595ec,app,1.08,17.34,0.0,17.34,4.19,2.84,,redeemed,18.73,4.53,3.07,7.6
2023-02-22,93636c20-60cd-453e-9de6-bd0a962c655b,Madrid,ES,7d5cb961-53a9-46e3-a740-79148db12533,7d5cb961-53a9-46e3-a740-79148db12533,web,1.08,237.88,0.0,-237.88,-74.98,-54.94,,refunded,-256.91,-80.98,-59.34,-140.32
2023-02-22,92850562-9802-4ccb-acfc-f7d169d6711c,Chicago,US,0969f007-1a38-4c33-8798-c9b09f19c107,0969f007-1a38-4c33-8798-c9b09f19c107,touch,1.0,191.01,0.0,191.01,60.52,36.54,,redeemed,191.01,60.52,36.54,97.06
2023-02-28,1f9901c4-42ee-4abb-b82a-aff043cd6a79,Manchester,GB,6a7b8ff8-d4c6-49fd-b12c-1ce081d79ae1,6a7b8ff8-d4c6-49fd-b12c-1ce081d79ae1,app,1.27,182.81,22.8,160.01,53.58,30.0,PROMO40,expired,203.21,68.05,38.1,106.15
2023-03-01,fffcd159-1353-4419-b83b-80541f9f39e1,Birmingham,GB,5fcf58de-e733-4dc6-9ca4-802c0695c6db,5fcf58de-e733-4dc6-9ca4-802c0695c6db,app,1.27,68.5,9.0,59.5,14.67,12.93,PROMO30,expired,75.56,18.63,16.42,35.05
2023-03-03,25254b00-4181-4d8a-8964-65d35130e9ac,Hamburg,DE,ca29b756-7ce2-44dd-ac80-8ad4f1489adc,ca29b756-7ce2-44dd-ac80-8ad4f1489adc,web,1.08,247.15,0.0,247.15,68.29,70.25,,redeemed,266.92,73.75,75.87,149.62
2023-03-04,1c457244-73d6-4a5b-b6ff-995eb64dae17,Berlin,DE,ed93256f-5765-4dc9-b035-1a2f50b89bf2,ed93256f-5765-4dc9-b035-1a2f50b89bf2,web,1.08,147.68,0.0,147.68,53.05,44.65,,redeemed,159.49,57.29,48.22,105.51
2023-03-05,fc411c23-dbf8-46f9-8338-36c3bba6349b,Valencia,ES,6b50a3d3-2b40-4e3b-bce7-d950e6bc66a7,6b50a3d3-2b40-4e3b-bce7-d950e6bc66a7,app,1.08,176.67,20.74,155.93,47.72,39.47,PROMO91,unredeemed,168.4,51.54,42.63,94.17
2023-03-05,a77b0236-809a-465c-a417-76c4d1746654,Birmingham,GB,fad08b05-b213-49f2-88bd-b44e9c0da615,fad08b05-b213-49f2-88bd-b44e9c0da615,app,1.27,24.56,0.0,24.56,9.9,6.59,,redeemed,31.19,12.57,8.37,20.94
2023-03-13,639a3449-cc8a-4fd6-9abf-f185c509415c,Warsaw,PL,c56f3b85-67a2-4b94-9a0a-761e3a296ac2,3041cad7-fd0c-4b63-80b5-15ed1fdfe19d,web,0.25,181.96,0.0,181.96,47.9,32.54,,redeemed,45.49,11.98,8.14,20.12
2023-03-14,29e697df-2fa6-46b1-851e-25c89d233a1f,Milan,IT,23739dd3-9ea1-45bd-a7ff-0dedfe525c47,9a709201-479b-4a03-99aa-c5fd8f79e60a,web,1.08,94.93,0.0,94.93,31.98,22.22,,unredeemed,102.52,34.54,24.0,58.54
2023-03-14,7775151d-6a12-4646-8ca1-fe02f8a628b7,Naples,IT,5311308b-dce7-466c-9afb-ec69286e2162,5311308b-dce7-466c-9afb-ec69286e2162,app,1.08,140.75,24.74,116.01,29.75,30.82,PROMO99,redeemed,125.29,32.13,33.29,65.42
2023-03-16,42379f84-1fd5-40a3-9788-6bfbc797b1b3,Valencia,ES,b8b04483-69a9-49be-853a-a6201cf03ae4,40e1debf-a57c-4216-9fde-095d27120945,web,1.08,164.69,0.0,164.69,42.24,34.1,,unredeemed,177.87,45.62,36.83,82.45
2023-03-17,744a9aba-a74f-459d-91e4-8861a40cac8b,New York,US,38fa51aa-1893-4fb1-86c2-0d5efe766370,38fa51aa-1893-4fb1-86c2-0d5efe766370,web,1.0,209.13,0.0,209.13,54.38,32.08,,redeemed,209.13,54.38,32.08,86.46
