operational_view_date,user_uuid,customer_city,customer_country,order_uuid,parent_order_uuid,platform,fx_rate_loc_to_usd_fxn,list_price_operational,deal_discount_operational,gross_bookings_operational,margin_1_operational,vfm_operational,incentive_promo_code,last_status
2021-08-04,abeebb5d-e1eb-49ec-bbe8-23a1039b0554,Phoenix,US,6c30445d-e8bd-413b-a47b-ac84c56c1c55,6c30445d-e8bd-413b-a47b-ac84c56c1c55,web,1.0,149.7,0.0,149.7,43.35,34.0,,redeemed
2021-08-04,f6b37fb9-9899-41fa-a462-3312e82f6202,Barcelona,ES,9c83a6e1-4e35-4fed-b645-359f6712da32,9c83a6e1-4e35-4fed-b645-359f6712da32,touch,1.08,58.42,0.0,58.42,20.21,13.34,,unredeemed
2021-08-05,4ff51227-2423-4f1a-bc2d-f83aa983ac21,Los Angeles,US,1cbeded1-804b-48da-84d6-eb6cd36154eb,69c0afde-2285-434e-999a-a7187b96d2d0,app,1.0,187.76,0.0,187.76,57.39,53.11,,unredeemed
2021-08-05,c5ed1be6-dc7c-4cd0-9b84-dba82cfab9e1,Phoenix,US,8b8f7e0f-420f-4c2e-9c22-a7c7700e06c4,8b8f7e0f-420f-4c2e-9c22-a7c7700e06c4,web,1.0,111.19,0.0,111.19,35.48,25.1,,redeemed
2021-08-05,b2826380-b09d-4227-b97e-e5257c7010ba,Lyon,FR,3b591ed7-c921-4ad1-9440-c751ea3bea6a,3b591ed7-c921-4ad1-9440-c751ea3bea6a,app,1.08,200.9,72.66,-128.24,-33.99,-31.73,PROMO70,refunded
2021-08-07,d563d0c1-9497-483e-89aa-af96c4267147,Munich,DE,cee7effc-da7c-4f35-b493-3b33d25403d3,cee7effc-da7c-4f35-b493-3b33d25403d3,touch,1.08,138.7,0.0,138.7,36.92,30.5,,redeemed
2021-08-07,c573d09f-27ac-48e1-b2c8-5592dffa22b9,Phoenix,US,afe2de66-e4c5-4d3c-8d0a-61e724b52501,afe2de66-e4c5-4d3c-8d0a-61e724b52501,touch,1.0,248.98,0.0,248.98,81.1,60.91,,unredeemed
2021-08-07,167aa0ec-cc51-4475-bcc8-0eba4f90ef52,Rome,IT,ed399cf2-75ae-4fd6-a037-e9217375579e,ed399cf2-75ae-4fd6-a037-e9217375579e,app,1.08,159.63,30.32,129.31,33.87,25.99,PROMO96,redeemed
2021-08-08,ae0911dd-f2ee-4bc0-8a36-a7ddd385c7f9,Lyon,FR,45cad940-af8d-4a39-80db-fe991ab97892,857b7c3c-a5e3-4504-bdfe-c8897bcc7161,app,1.08,118.24,47.05,-71.19,-23.42,-18.11,PROMO29,refunded
2021-08-10,384d52c9-0e2c-4a53-878c-08a8779cf22e,Phoenix,US,45ce19f4-69e8-41b9-9d43-4d8cace16819,dc8dd921-6000-4133-b862-2fee608e8b89,app,1.0,243.84,0.0,243.84,99.15,65.55,,unredeemed
2021-08-10,75613d65-42cc-4a71-9209-4c80041599fe,Marseille,FR,5636773f-8f7f-41df-af2a-eaf5eab947e7,01ed4324-ad15-4d50-a87d-4a4e73256f14,web,1.08,120.77,0.0,-120.77,-40.45,-33.84,,refunded
2021-08-12,3a3e15cb-d1cd-4913-b612-507504dffb06,Birmingham,GB,271d4868-b754-48c0-bda0-16c28cb873ac,0a67f34c-1864-448a-8f93-7bb94c2a6e4f,web,1.27,134.31,0.0,134.31,42.05,30.78,,redeemed
2021-08-13,0b35dd9a-e7dc-40fd-8eac-f53cc3b223f0,Los Angeles,US,2ca36dd8-38f2-412f-8697-da85e0c4d77b,2ca36dd8-38f2-412f-8697-da85e0c4d77b,app,1.0,174.56,0.0,174.56,61.26,51.31,,redeemed
2021-08-13,c04af2d4-2965-45cf-b2c5-d1f6cd98c2c1,Manchester,GB,5b98baf4-9c7c-4612-baeb-5616c4251394,5b98baf4-9c7c-4612-baeb-5616c4251394,web,1.27,234.38,59.15,175.23,66.21,39.19,PROMO45,redeemed
2021-08-14,7a94a1cc-b8ff-461e-b9f1-4dd29e7a749a,Lyon,FR,b1f87bcb-484b-4a0e-8754-c69d8a4b0de2,b1f87bcb-484b-4a0e-8754-c69d8a4b0de2,touch,1.08,66.04,11.57,-54.47,-13.63,-9.26,PROMO67,refunded
2021-08-14,acbb7e59-5f72-4431-903b-2383db712ed2,Phoenix,US,93b045a5-d64e-40c1-ba4f-296bc4cbeaf0,93b045a5-d64e-40c1-ba4f-296bc4cbeaf0,touch,1.0,51.95,0.0,51.95,13.69,14.81,,redeemed
2021-08-14,9176c7be-3c43-4cc4-b156-c384ba42e103,New York,US,9896a3f0-065a-4130-8484-58443417ab6d,9896a3f0-065a-4130-8484-58443417ab6d,touch,1.0,63.92,7.33,56.59,17.94,15.84,PROMO76,expired
2021-08-15,ceb935cf-5d6a-4dce-be54-429b957bc75f,Birmingham,GB,832dbf5f-bf89-479d-abd0-8e9ea3ce70df,27027b8a-5e8f-4c19-b453-f746ee451846,web,1.27,25.01,8.43,16.58,5.47,4.74,PROMO15,redeemed
2021-08-16,3cb3c7c1-35d8-4d19-a993-013d8602b181,Los Angeles,US,38625f22-9ca5-4f50-a09a-fd46fb0a4d78,38625f22-9ca5-4f50-a09a-fd46fb0a4d78,web,1.0,240.41,0.0,240.41,80.98,58.53,,redeemed
2021-08-17,c5ed1be6-dc7c-4cd0-9b84-dba82cfab9e1,Phoenix,US,0e0d31e1-1542-4f05-a4c8-2b993bfb44ca,0e0d31e1-1542-4f05-a4c8-2b993bfb44ca,app,1.0,195.88,50.32,145.56,57.51,33.06,PROMO90,expired
2021-08-18,7953bdf4-1ef5-4a9c-aa12-3f1b73a988e4,Leeds,GB,f17ddc89-a933-4954-bfde-90d5e0ea8a2a,f17ddc89-a933-4954-bfde-90d5e0ea8a2a,app,1.27,240.31,0.0,240.31,71.7,42.56,,unredeemed
2021-08-18,58f693c7-bdd9-45a1-927a-d2df7a18b852,Phoenix,US,82852285-3bf2-46ba-a53f-3fa7ae1d078b,82852285-3bf2-46ba-a53f-3fa7ae1d078b,app,1.0,69.49,0.0,69.49,20.53,13.06,,redeemed
2021-08-18,072d316f-d66b-460b-8a0f-96b1a88938dd,Marseille,FR,4024d96d-9774-4b11-9a3b-6a647e4642e0,db97a788-89c8-4e62-a4e1-87cae97937ca,web,1.08,20.17,0.0,20.17,7.16,5.3,,unredeemed
2021-08-19,11f087f9-5d69-40a4-a4e4-caf91b87911b,Milan,IT,0ac39b31-814a-41f1-9ad9-34429b602ef4,5166f8f3-aa55-449c-b90b-8b20a0f15cd3,web,1.08,198.28,75.2,123.08,35.64,19.6,PROMO84,expired
2021-08-22,167aa0ec-cc51-4475-bcc8-0eba4f90ef52,Rome,IT,7c76d9fa-d5fd-41e3-a128-c35493f3efa4,7c76d9fa-d5fd-41e3-a128-c35493f3efa4,app,1.08,193.16,0.0,193.16,46.73,41.77,,unredeemed
2021-08-23,93bf9f00-e882-456b-b20b-1a8bcba82d07,Krakow,PL,ee0a8394-5150-453f-a1cc-43bed6086bb9,ee0a8394-5150-453f-a1cc-43bed6086bb9,web,0.25,199.62,0.0,199.62,59.57,42.41,,redeemed
2021-08-25,f5d207a6-ca37-4e20-bff8-7c2d5a4767a5,Manchester,GB,98702aa8-9faf-47a6-8ceb-b4438870c953,98702aa8-9faf-47a6-8ceb-b4438870c953,app,1.27,37.67,13.53,24.14,8.76,5.24,PROMO27,expired
2021-08-25,7e5b334f-ebda-4e10-907a-afc419530f68,Leeds,GB,8c43d6a9-8e97-4d51-93b9-0850d0200e27,8c43d6a9-8e97-4d51-93b9-0850d0200e27,app,1.27,258.01,63.19,194.82,43.35,42.93,PROMO96,unredeemed
2021-08-26,f5d207a6-ca37-4e20-bff8-7c2d5a4767a5,Manchester,GB,072a28aa-cc4d-4e6f-a1d0-00247e87ef33,493ed9f3-1b43-4927-bc0d-7380e0aff08e,app,1.27,235.53,28.99,206.54,76.02,54.45,PROMO60,redeemed
2021-08-27,26661eb5-977d-4f44-9af2-abc2f7da5e13,Wroclaw,PL,8d6f42f0-ecb9-4f7b-955d-2ebdc31864cf,8d6f42f0-ecb9-4f7b-955d-2ebdc31864cf,app,0.25,61.94,22.63,39.31,12.04,8.62,PROMO27,redeemed
2021-08-27,bbb0f6f1-ae0e-49f6-b2d4-73a530b0bf7e,Milan,IT,7c5991f9-902c-4d28-972b-635fbf5c5180,347e27c7-9261-4e10-bc82-881667f10e9a,web,1.08,243.31,91.81,151.5,42.09,36.21,PROMO64,redeemed
2021-08-28,50ed3660-b7a6-4520-b9cf-b91a78024873,Phoenix,US,b503fe5d-9420-40d3-a75b-6d3c62371f71,70de0887-1007-4c00-ba23-17df60c40c0f,web,1.0,166.58,27.1,139.48,40.76,28.11,PROMO19,redeemed
2021-08-29,0b35dd9a-e7dc-40fd-8eac-f53cc3b223f0,Los Angeles,US,986fa177-ab0d-44d3-a588-17ce9a6d7f28,986fa177-ab0d-44d3-a588-17ce9a6d7f28,app,1.0,260.87,0.0,260.87,87.23,79.13,,redeemed
2021-08-29,8e5e4268-041e-414b-82c6-2e3790037d71,Leeds,GB,92dd0d7d-b8d9-48f0-9be0-53e19dd34321,61c506f0-e505-4155-a578-9d25d6c18ad7,app,1.27,171.69,0.0,171.69,41.09,45.41,,redeemed
2021-09-03,77f13257-90ad-4a0e-920f-839b2fe63ede,Madrid,ES,466b4046-c52c-41f6-a744-23218902c4c7,466b4046-c52c-41f6-a744-23218902c4c7,app,1.08,51.29,0.0,51.29,12.49,11.69,,redeemed
2021-09-05,3ee70e52-45ce-41ca-9671-bc63ad3b0529,Lyon,FR,361682c4-cd13-45f7-a2e6-eb25f2a0dbde,361682c4-cd13-45f7-a2e6-eb25f2a0dbde,web,1.08,233.39,0.0,233.39,77.52,54.56,,redeemed
2021-09-06,18c18a1c-266c-4710-8919-89eb9fea1113,Houston,US,ccdb8e18-c2a2-4159-ab61-2b8b2492caac,ccdb8e18-c2a2-4159-ab61-2b8b2492caac,touch,1.0,253.33,0.0,253.33,69.11,68.31,,unredeemed
2021-09-06,f7b2e974-ed80-436c-80b5-c26dfbc8d656,Los Angeles,US,f2610551-bddf-4cf0-8eba-66b5f06cb05e,f2610551-bddf-4cf0-8eba-66b5f06cb05e,touch,1.0,152.14,0.0,152.14,44.29,39.48,,unredeemed
2021-09-07,0ad0df8a-e2f2-4ca4-b211-5dc4c7b24fd8,Madrid,ES,4b252d23-700d-4f86-8a68-0ec22959ee03,4b252d23-700d-4f86-8a68-0ec22959ee03,app,1.08,15.08,0.0,15.08,5.23,4.11,,unredeemed
2021-09-07,31942097-0ef9-4c74-8fe1-4e963c5e8c72,Los Angeles,US,2234c06e-b012-4988-85f4-d0d74b824073,3b46b0b2-a43b-4915-b4d7-69aa6de47243,touch,1.0,126.58,0.0,126.58,37.82,28.68,,redeemed
2021-09-07,e4beeb59-be5f-46e2-81bc-273e8c779f16,Madrid,ES,8baa238b-f622-400c-bb75-c39fa25ea5d9,85aeddfb-65c6-4b7f-b384-b3f9a662247c,app,1.08,41.67,0.0,41.67,12.38,8.96,,redeemed
2021-09-09,f75f65e0-fdd6-4c33-8591-bc716b1f7e37,Barcelona,ES,5485d823-3a3a-4fce-9789-4188004182af,6fded634-0fe1-48b0-993c-cc696bfcb09e,touch,1.08,40.34,10.94,29.4,7.38,7.13,PROMO99,redeemed
2021-09-12,0f5e0152-0703-44ca-be54-ab52ec0144ef,Leeds,GB,87edfe57-85e5-4a48-9e5f-26d39fd19db2,87edfe57-85e5-4a48-9e5f-26d39fd19db2,web,1.27,222.94,0.0,222.94,65.88,43.98,,redeemed
2021-09-15,c6c2d931-c5b7-42f7-929b-9afd17d86212,London,GB,2d0b426f-df58-4cd9-b1ce-e0f744372c5d,59b35889-15c7-4b78-9146-8cf702f9f88b,touch,1.27,170.53,0.0,170.53,58.86,53.75,,redeemed
2021-09-15,a77b0236-809a-465c-a417-76c4d1746654,Birmingham,GB,6193ea5a-fb4d-49ff-a52d-093f161daf0a,1109cbc3-d8ed-4501-bcb6-6b3f72d21fc7,app,1.27,137.51,0.0,137.51,29.53,30.77,,redeemed
2021-09-16,dbf6a500-8db6-4bf7-bb83-2c9bc0d60d47,Chicago,US,95d6b343-353d-4e69-9fdb-8dcd513483d0,95d6b343-353d-4e69-9fdb-8dcd513483d0,web,1.0,40.54,0.0,40.54,16.84,13.54,,unredeemed
2021-09-17,e75164de-cc23-4d39-9d11-2ae0d8987476,Chicago,US,ce159a69-0385-4cf4-9fa2-355c2d8a0897,ce159a69-0385-4cf4-9fa2-355c2d8a0897,web,1.0,206.45,0.0,206.45,56.58,43.39,,redeemed
2021-09-17,1851f014-fb8f-44e0-8d4d-0cc363edbeab,Barcelona,ES,c8dfcf1a-161a-4a98-a887-44e8002bbd65,c8dfcf1a-161a-4a98-a887-44e8002bbd65,web,1.08,224.24,0.0,224.24,66.5,57.93,,redeemed
2021-09-19,07b4a169-61e7-4cb9-86d2-f95141e11140,Madrid,ES,bf97df38-9e8f-4ddf-b19f-854ae2fb21c5,bf97df38-9e8f-4ddf-b19f-854ae2fb21c5,web,1.08,48.32,0.0,48.32,18.26,11.08,,expired
2021-09-21,79893be2-dd11-4f75-b68c-26c6a0ef4639,Houston,US,4b999a40-76f8-40f5-8820-edc413f3e918,4b999a40-76f8-40f5-8820-edc413f3e918,touch,1.0,267.68,0.0,267.68,101.01,64.77,,redeemed
2021-09-23,365f0436-8f7f-4629-906a-9552a4dcdb93,Paris,FR,19f8acf1-bbd4-4b5f-a771-ad14d8f0ef86,19f8acf1-bbd4-4b5f-a771-ad14d8f0ef86,web,1.08,191.18,0.0,191.18,66.92,42.81,,unredeemed
2021-09-23,92135ffb-46de-496d-8622-26e8639facc9,Houston,US,215d615b-f4c9-493a-8cf7-568ab0a7112c,215d615b-f4c9-493a-8cf7-568ab0a7112c,web,1.0,167.64,42.15,125.49,40.92,26.4,PROMO70,unredeemed
2021-09-25,928a252a-a86f-4f2b-a905-f9972d648f59,Naples,IT,bf2f0e02-1103-494b-b1f6-fd3aed48b1cd,e61d6ab5-1c0c-42c6-9cad-48d1ecfaabeb,web,1.08,246.44,0.0,-246.44,-56.92,-42.91,,refunded
2021-09-25,c5ed1be6-dc7c-4cd0-9b84-dba82cfab9e1,Phoenix,US,7d43034c-219c-4669-b454-ef2863c85acb,2048dcd3-5af5-41f0-9505-24c6273d7efc,app,1.0,167.51,0.0,167.51,38.35,29.93,,expired
2021-09-25,e648cba3-21dd-494b-a513-7731e1df21b3,Paris,FR,83db9d31-bfba-429f-bfce-2b6624a8684f,3f4cf2fc-73b5-436b-8b81-836b519f968d,app,1.08,149.6,0.0,149.6,38.96,42.46,,redeemed
2021-09-26,ff97e7ad-85bd-40fc-a374-daf3e385c858,Houston,US,0aabd0f2-f8e6-480b-a802-1b2d91deba9f,0aabd0f2-f8e6-480b-a802-1b2d91deba9f,app,1.0,79.51,0.0,79.51,21.67,20.68,,redeemed
2021-09-26,3f36ca18-8167-43e5-8199-e806e4ab70a4,Phoenix,US,6fd78b02-d478-4b51-a3cf-62f8eedb9f9f,6fd78b02-d478-4b51-a3cf-62f8eedb9f9f,web,1.0,69.0,0.0,69.0,19.74,18.34,,unredeemed
2021-09-27,5cd39671-8fa6-424a-8585-4489f9816748,Paris,FR,0f501357-bd0f-4467-933e-160dec68511c,0f501357-bd0f-4467-933e-160dec68511c,touch,1.08,248.69,0.0,248.69,51.07,56.29,,redeemed
2021-09-30,86b5317a-b283-4498-aff9-e46df9c6a404,Phoenix,US,892003cd-f8f0-4381-b594-8ff49a446e53,77f52c52-3e65-4e17-a763-6507fa03c713,app,1.0,123.13,0.0,123.13,48.14,30.51,,redeemed
2021-09-30,c8693e7a-2501-4d48-8feb-ae4b19815a1a,Chicago,US,92f2ce69-5fe0-4c8f-a4c0-fadc96eaee35,92f2ce69-5fe0-4c8f-a4c0-fadc96eaee35,web,1.0,61.85,0.0,61.85,17.9,15.76,,redeemed
2021-10-04,d563d0c1-9497-483e-89aa-af96c4267147,Munich,DE,6abea01b-7e99-4d22-b7fd-c0bd86953e0b,6abea01b-7e99-4d22-b7fd-c0bd86953e0b,app,1.08,232.8,0.0,232.8,67.0,50.58,,redeemed
2021-10-05,75613d65-42cc-4a71-9209-4c80041599fe,Marseille,FR,9e093c5b-94fb-443b-ba39-822b9ed96616,9e093c5b-94fb-443b-ba39-822b9ed96616,app,1.08,209.64,35.31,174.33,69.41,37.24,PROMO11,unredeemed
2021-10-06,79893be2-dd11-4f75-b68c-26c6a0ef4639,Houston,US,26da17d9-7a9d-420a-bd40-d4968eaef5e5,efe3a7ff-26e0-4363-8901-df9295b2f8d9,touch,1.0,252.71,0.0,252.71,84.17,79.55,,redeemed
2021-10-06,59833e0f-0aad-4498-97d0-c68f606c5874,Krakow,PL,d5c69178-2b53-4400-a3ca-ae3a24505016,d5c69178-2b53-4400-a3ca-ae3a24505016,app,0.25,57.14,14.3,42.84,13.92,11.35,PROMO79,redeemed
2021-10-07,0fb8f5a5-1d9f-4c99-bff1-d17be04eb8e1,London,GB,de88dce3-95a7-4f67-9481-558e0f570ae1,de88dce3-95a7-4f67-9481-558e0f570ae1,web,1.27,103.59,0.0,103.59,33.41,29.25,,unredeemed
2021-10-07,ad0f084b-0053-4b8d-a352-96a11da0d54b,Lyon,FR,d17c7f07-c184-4028-9901-044790dc05b1,d17c7f07-c184-4028-9901-044790dc05b1,app,1.08,154.83,0.0,154.83,48.33,26.87,,redeemed
2021-10-09,03ed8231-dc91-4b62-af1b-47fd5ef1083e,Chicago,US,5decab07-e821-47fd-9b40-b06c49a59361,5decab07-e821-47fd-9b40-b06c49a59361,web,1.0,245.13,55.93,189.2,71.86,50.34,PROMO36,redeemed
2021-10-12,35f17040-d52d-4aa3-8da7-7d19c15d26b8,Manchester,GB,ec8371e9-9ea1-448d-8829-7af2f62bf8ac,ec8371e9-9ea1-448d-8829-7af2f62bf8ac,web,1.27,172.7,0.0,172.7,52.41,42.22,,redeemed
2021-10-13,4ff51227-2423-4f1a-bc2d-f83aa983ac21,Los Angeles,US,f0d3fb9d-8380-4330-89d3-170d5b644d93,f0d3fb9d-8380-4330-89d3-170d5b644d93,app,1.0,57.15,20.72,36.43,9.41,6.82,PROMO55,redeemed
2021-10-14,a620859b-9297-428a-bc2c-a0b11d7a0c01,Valencia,ES,f79d1c14-e216-4cb7-9b82-50e23deba5e4,f79d1c14-e216-4cb7-9b82-50e23deba5e4,web,1.08,268.73,0.0,268.73,68.45,51.83,,redeemed
2021-10-14,c04af2d4-2965-45cf-b2c5-d1f6cd98c2c1,Manchester,GB,6ad731df-da6b-4706-9e45-b9f4b9edf4ef,cf9bb6f9-ed36-4e8e-89f9-a4589b790c9a,web,1.27,190.92,0.0,190.92,54.38,37.72,,redeemed
2021-10-15,450fa25a-cfb8-420e-91b1-97ee3faedad3,MADRID,ES,52b8a652-47f0-4a00-a4b8-a492a597e677,d9374533-d3d3-4bd5-b50e-a36861b2d72f,web,1.08,94.23,32.09,62.14,14.75,10.77,PROMO58,redeemed
2021-10-15,664553ea-c414-4f31-b689-0a0ac009956a,Madrid,ES,8483ca86-bcb8-411a-b134-732bb0174556,8483ca86-bcb8-411a-b134-732bb0174556,web,1.08,210.1,70.97,139.13,44.27,42.49,PROMO45,unredeemed
2021-10-15,f7b2e974-ed80-436c-80b5-c26dfbc8d656,Los Angeles,US,06abb5d5-9635-41e1-a810-0e91c9c9c618,7243b35a-96aa-432e-8fcb-79195f979b6d,touch,1.0,15.15,2.29,12.86,3.43,3.15,PROMO99,unredeemed
2021-10-16,6f89b3bb-9633-4954-b0ae-ef64267ad2ed,Phoenix,US,72a40715-276c-486b-b234-4754b667d2bf,72a40715-276c-486b-b234-4754b667d2bf,app,1.0,143.33,0.0,-143.33,-59.06,-31.96,,refunded
2021-10-16,c0d00cb0-0645-48fe-8d59-843d1184d7bc,Valencia,ES,dafdd959-3d43-4359-8758-efecfa8bc967,dafdd959-3d43-4359-8758-efecfa8bc967,app,1.08,142.39,33.82,108.57,26.84,19.71,PROMO36,unredeemed
2021-10-18,332cd717-b9b7-491e-90ba-8f49b6b06c44,Barcelona,ES,a679312d-58ae-40d9-a957-6b073f0e5adf,a679312d-58ae-40d9-a957-6b073f0e5adf,web,1.08,100.85,0.0,100.85,28.82,21.45,,unredeemed
2021-10-20,cb4edcce-005d-4c4a-84a3-396d2b147bab,New York,US,a9b6246d-cc8f-4163-9e8d-20eb5b98bd8a,a9b6246d-cc8f-4163-9e8d-20eb5b98bd8a,app,1.0,259.41,0.0,259.41,58.1,57.99,,redeemed
2021-10-21,0e214818-49ef-4da2-907c-8058fc08c0db,Krakow,PL,c9c6df92-0a58-4b81-af04-59b61bc74f4e,c9c6df92-0a58-4b81-af04-59b61bc74f4e,app,0.25,33.2,0.0,33.2,6.76,6.96,,redeemed
2021-10-21,0271e450-662a-46a9-8bb7-e94698d7e341,New York,US,7c733378-097c-4f68-99a9-46b9809da071,7c733378-097c-4f68-99a9-46b9809da071,touch,1.0,146.7,0.0,146.7,32.33,27.17,,redeemed
2021-10-24,5f4ecf4a-990f-4515-ba4d-8fcbef0e6721,Rome,IT,e166edbb-5025-48e0-bb9f-5c14d5412325,399c3197-3ac0-4d6c-a56f-95fbc7979d2e,app,1.08,169.46,46.99,122.47,36.93,25.06,PROMO21,redeemed
2021-10-24,f013716d-76bb-4cc7-a8dd-f0e33078fd2f,Los Angeles,US,e2219d68-bc52-4e9f-a841-ec5a07c8dbe4,e2219d68-bc52-4e9f-a841-ec5a07c8dbe4,app,1.0,156.54,18.81,137.73,47.6,27.04,PROMO55,redeemed
2021-10-24,9bdff61c-76c9-48cd-9668-e77bf85ffd29,Leeds,GB,12319c21-ffb2-4905-9a68-3c2e285d5ec3,12319c21-ffb2-4905-9a68-3c2e285d5ec3,app,1.27,62.5,0.0,62.5,25.64,13.46,,unredeemed
2021-10-26,450fa25a-cfb8-420e-91b1-97ee3faedad3,Madrid,ES,43f3f998-fc79-4d0c-8b2f-131b1b151bc0,43f3f998-fc79-4d0c-8b2f-131b1b151bc0,app,1.08,134.12,0.0,-134.12,-31.74,-33.33,,refunded
2021-10-26,858c41d6-98d6-456e-806d-b659fddf8e20,Marseille,FR,978cc7b5-262d-4eed-aaeb-2995bfb76d39,978cc7b5-262d-4eed-aaeb-2995bfb76d39,web,1.08,75.37,0.0,75.37,30.66,20.3,,redeemed
2021-10-27,0f5e0152-0703-44ca-be54-ab52ec0144ef,Leeds,GB,50ced7c7-7c49-4dfc-b308-7f8a416055a8,50ced7c7-7c49-4dfc-b308-7f8a416055a8,web,1.27,35.57,0.0,35.57,13.02,10.23,,redeemed
2021-10-27,b74c36b6-9148-4557-817d-696f72b815e6,Birmingham,GB,9f25bbe6-1a8b-4899-ae2c-0c9c330ec4d6,9f25bbe6-1a8b-4899-ae2c-0c9c330ec4d6,web,1.27,128.84,0.0,128.84,39.31,33.27,,redeemed
2021-10-28,3924b41f-b3cc-48f2-8d18-f065858de32e,Birmingham,GB,79a97ea5-c9ec-4a6e-93d8-0aba83254b02,79a97ea5-c9ec-4a6e-93d8-0aba83254b02,app,1.27,41.11,0.0,41.11,13.62,11.93,,redeemed
2021-10-29,072d316f-d66b-460b-8a0f-96b1a88938dd,Marseille,FR,5f26b260-97af-451b-8b3e-183e03cebc2c,5f26b260-97af-451b-8b3e-183e03cebc2c,web,1.08,119.24,0.0,119.24,31.05,31.56,,expired
2021-10-31,75613d65-42cc-4a71-9209-4c80041599fe,Marseille,FR,632f23f3-b566-4a6d-a644-97df05af363a,1096fb60-bb93-4045-8388-53a81feb5217,web,1.08,137.26,42.9,94.36,28.98,23.71,PROMO85,unredeemed
2021-10-31,369e8091-c895-4c16-9c26-f6ca76906dbc,Birmingham,GB,ea465cdf-d59a-4066-adac-fbf560adb89d,ea465cdf-d59a-4066-adac-fbf560adb89d,web,1.27,105.59,31.87,73.72,17.32,18.06,PROMO73,unredeemed
2021-11-01,365f0436-8f7f-4629-906a-9552a4dcdb93,Paris,FR,413aa940-5334-4c8d-b926-ef8e14112b8e,413aa940-5334-4c8d-b926-ef8e14112b8e,web,1.08,269.07,0.0,269.07,93.37,69.15,,expired
2021-11-02,f6b37fb9-9899-41fa-a462-3312e82f6202,Barcelona,ES,b3f122ef-a520-48eb-8014-0fbc69f52ebe,b3f122ef-a520-48eb-8014-0fbc69f52ebe,touch,1.08,85.85,0.0,85.85,21.32,15.37,,redeemed
2021-11-02,acb7053a-cd91-456d-babd-8e10d4955daf,Chicago,US,2a4a9fae-b428-40aa-9dcc-2afe4c67b2a4,fdc1cd4b-0f21-43fa-8669-26c94620d3a5,touch,1.0,146.99,0.0,146.99,61.27,34.41,,redeemed
2021-11-02,f73151ae-5cd9-47ea-8f28-c27b266d0762,Phoenix,US,72980525-a01a-466b-aa39-3aadd2f2746e,72980525-a01a-466b-aa39-3aadd2f2746e,web,1.0,215.45,0.0,215.45,60.64,31.64,,redeemed
2021-11-03,8b014f75-cb91-45e3-9be4-414b3ff466d6,Valencia,ES,fabebc20-ca28-4f2a-a97b-fec34956f292,fabebc20-ca28-4f2a-a97b-fec34956f292,app,1.08,112.01,0.0,112.01,25.42,16.75,,redeemed
2021-11-04,03ca3b9f-91e0-449a-9790-c8c09726ccaf,Paris,FR,c565bdd8-71ce-405f-8528-8359aae7708b,c565bdd8-71ce-405f-8528-8359aae7708b,touch,1.08,134.91,0.0,134.91,34.48,28.79,,redeemed
2021-11-06,64261a01-c218-4e8e-967e-e822b1b5a04b,Manchester,GB,4fe2e374-56cc-4833-9072-cfbf7b25409a,4fe2e374-56cc-4833-9072-cfbf7b25409a,touch,1.27,219.76,0.0,219.76,75.15,63.26,,unredeemed
2021-11-06,a2c52a76-5a91-4baa-84be-416be7db989c,Paris,FR,50cf7c15-39c8-4a4c-acfa-f5bb2d2d7a4d,4f5120d4-43e5-4fac-9545-870ea49d56bf,app,1.08,92.77,0.0,92.77,27.98,22.85,,unredeemed
2021-11-07,f2d30979-7e49-4ac1-a83d-8b99184cdc9e,Berlin,DE,a86cd2cb-9c59-4681-b8c5-77f76509c9d8,a86cd2cb-9c59-4681-b8c5-77f76509c9d8,app,1.08,17.64,0.0,17.64,7.25,5.04,,redeemed
2021-11-07,c4e2395e-8560-4f7b-b99b-905b59500923,Houston,US,3299f032-afec-47ba-8b93-999000ca9671,ee649e83-455d-4556-aded-4fd93c7dde27,web,1.0,22.13,6.46,15.67,6.03,4.07,PROMO41,redeemed
2021-11-12,c573d09f-27ac-48e1-b2c8-5592dffa22b9,Phoenix,US,6145ed0a-87c0-49a6-b0a4-2a4c068bd898,373bf70d-f846-45be-9da6-60f43ec64062,touch,1.0,79.33,0.0,79.33,26.84,23.51,,unredeemed
2021-11-13,b8e652f5-4586-4d10-8900-83e705f3ee89,Manchester,GB,72318e9f-a444-446d-8c0c-80e6d4efb761,72318e9f-a444-446d-8c0c-80e6d4efb761,web,1.27,113.27,23.17,90.1,28.09,25.57,PROMO99,redeemed
2021-11-13,699b5f7b-2318-444d-9fa7-18ee1f601284,Rome,IT,3f93fc29-0255-46b8-bdd1-0378e38a0ff8,3f93fc29-0255-46b8-bdd1-0378e38a0ff8,web,1.08,108.75,0.0,108.75,26.86,27.21,,unredeemed
2021-11-14,c6c2d931-c5b7-42f7-929b-9afd17d86212,London,GB,1abf1e05-62ce-47b0-b24f-5a19fba86fa1,1abf1e05-62ce-47b0-b24f-5a19fba86fa1,touch,1.27,133.41,27.8,105.61,33.62,29.37,PROMO82,unredeemed
2021-11-15,7775151d-6a12-4646-8ca1-fe02f8a628b7,Naples,IT,4567eac0-153c-4d39-bf84-40e5e8d18bc2,2c867e37-46a7-4fe5-ae47-377dcc3f79d0,app,1.08,96.6,0.0,96.6,37.62,22.94,,redeemed
